Date,PX_OPEN,ChangeO,% ChangeO,PX_LAST,ChangeL,% ChangeL,PX_LOW,PX_HIGH,PX_MID,PX_VOLUME,TURNOVER,Market Cap,BEst_PE_RATIO,PE_RATIO,BEst_EPS,PX_TO_BOOK_RATIO,EBIT,ROE,ROA,EARN_YLD_HIST,PUT_CALL_VOLUME_RATIO_CUR_DAY,SHORT_INT_RATIO,BETA_ADJ_OVERRIDABLE,BETA_RAW_OVERRIDABLE
12/12/22,7.11,0.05,0.708215297,7.29,0.18,2.53164557,7.09,7.31,7.295,22672395,163342800,15164.6211,21.254,#N/A N/A,#N/A N/A,6.1929,-62.191,-24.199,-17.1407,-3.2633,0.2154,#N/A N/A,1.4843,1.7265
12/9/22,7.06,-0.04,-0.563380282,7.11,-0.01,-0.140449438,7.03,7.19,7.115,23367305,166384800,14790.1861,20.729,#N/A N/A,#N/A N/A,6.04,-62.191,-24.199,-17.1407,-3.3459,0.4531,#N/A N/A,1.4831,1.7247
12/8/22,7.1,0.02,0.282485876,7.12,0.05,0.707213579,6.94,7.27,7.115,23107690,164310200,14810.988,20.758,#N/A N/A,#N/A N/A,6.0485,-62.191,-24.199,-17.1407,-3.3412,0.8169,#N/A N/A,1.4879,1.7319
12/7/22,7.08,-0.11,-1.529902643,7.07,0.08,1.144492132,7.02,7.35,7.065,28351611,202726100,14706.9783,20.612,#N/A N/A,#N/A N/A,6.006,-62.191,-24.199,-17.1407,-3.3648,0.5261,#N/A N/A,1.4878,1.7317
12/6/22,7.19,-0.43,-5.643044619,6.99,-0.2,-2.781641168,6.88,7.195,6.995,32868065,230003500,14540.5627,20.379,#N/A N/A,#N/A N/A,5.9381,-62.191,-24.199,-17.1407,-3.4033,0.4356,#N/A N/A,1.4881,1.7322
12/5/22,7.62,0.005,0.065659882,7.19,-0.47,-6.135770235,7.105,7.695,7.195,32158154,236096500,14956.6017,20.962,#N/A N/A,#N/A N/A,6.108,-62.191,-24.199,-17.1407,-3.3087,0.7118,#N/A N/A,1.488,1.7321
12/2/22,7.615,0.105,1.398135819,7.66,-0.2,-2.544529262,7.5,7.76,7.665,18794030,143814000,15934.2933,22.332,#N/A N/A,#N/A N/A,6.5073,-62.191,-24.199,-17.1407,-3.1057,0.4752,#N/A N/A,1.4768,1.7152
12/1/22,7.51,0.37,5.182072829,7.86,0.36,4.8,7.47,7.88,7.855,34424376,268642400,16350.3323,22.915,#N/A N/A,#N/A N/A,6.6772,-62.191,-24.199,-17.1407,-3.0266,0.3477,#N/A N/A,1.4748,1.7122
11/30/22,7.14,-0.06,-0.833333333,7.5,0.42,5.93220339,7.0325,7.51,7.505,32745744,238753700,15601.4621,21.866,#N/A N/A,#N/A N/A,6.3713,-62.191,-24.199,-17.1407,-3.1719,0.17,4.851,1.4683,1.7024
11/29/22,7.2,-0.03,-0.414937759,7.08,-0.08,-1.117318436,7.05,7.3,7.075,22150765,158301000,14727.7802,20.641,#N/A N/A,#N/A N/A,6.0145,-62.191,-24.199,-17.1407,-3.3601,0.467,#N/A N/A,1.4658,1.6988
11/28/22,7.23,-0.09,-1.229508197,7.16,-0.12,-1.648351648,7.15,7.4,7.165,19467050,141025900,14894.1958,20.875,#N/A N/A,#N/A N/A,6.0825,-62.191,-24.199,-17.1407,-3.3225,0.6405,#N/A N/A,1.4657,1.6986
11/25/22,7.32,0.07,0.965517241,7.28,-0.09,-1.221166893,7.19,7.3394,7.275,10824422,78533780,15143.8192,21.224,#N/A N/A,#N/A N/A,6.1844,-62.191,-24.199,-17.1407,-3.2678,0.3303,#N/A N/A,1.4669,1.7004
11/23/22,7.25,0.07,0.974930362,7.37,0.15,2.077562327,7.12,7.42,7.375,24182861,176379400,15331.0367,21.487,#N/A N/A,#N/A N/A,6.2609,-41.745,-24.4029,-17.1407,-3.2279,0.5209,#N/A N/A,1.4785,1.7178
11/22/22,7.18,-0.13,-1.778385773,7.22,0.03,0.417246175,6.98,7.25,7.225,27327800,195510600,15019.0075,21.05,#N/A N/A,#N/A N/A,6.1335,-41.745,-24.4029,-17.1407,-3.2949,1.6501,#N/A N/A,1.4779,1.7169
11/21/22,7.31,-0.45,-5.798969072,7.19,-0.2,-2.706359946,7.07,7.32,7.195,36605643,262198700,14956.6017,20.962,#N/A N/A,#N/A N/A,6.108,-41.745,-24.4029,-17.1407,-3.3087,0.3921,#N/A N/A,1.4801,1.7201
11/18/22,7.76,-0.07,-0.893997446,7.39,-0.23,-3.018372703,7.31,7.79,7.395,27245241,201944700,15372.6406,21.545,#N/A N/A,#N/A N/A,6.2779,-41.745,-24.4029,-17.1407,-3.2191,0.9714,#N/A N/A,1.4907,1.736
11/17/22,7.83,-0.35,-4.278728606,7.62,-0.44,-5.459057072,7.525,7.88,7.625,33746453,259404500,15851.0855,22.216,#N/A N/A,#N/A N/A,6.4733,-41.745,-24.4029,-17.1407,-3.122,0.7033,#N/A N/A,1.4896,1.7344
11/16/22,8.18,-0.27,-3.195266272,8.06,-0.28,-3.357314149,8,8.24,8.065,28435997,230293300,16766.3713,23.499,#N/A N/A,#N/A N/A,6.8471,-41.745,-24.4029,-17.1407,-2.9515,0.4995,#N/A N/A,1.4821,1.7232
11/15/22,8.45,0.27,3.300733496,8.34,0.24,2.962962963,8.155,8.47,8.345,34454137,287707400,17348.8258,24.315,#N/A N/A,#N/A N/A,7.0849,-41.745,-24.4029,-17.1407,-2.8524,0.3004,2.428,1.4806,1.721
11/14/22,8.18,0.7,9.35828877,8.1,-0.31,-3.68608799,7.953,8.32,8.105,37313248,303847300,16849.5791,23.615,#N/A N/A,#N/A N/A,6.881,-41.745,-24.4029,-17.1407,-2.937,0.6215,#N/A N/A,1.4794,1.7192
11/11/22,7.48,0.02,0.268096515,8.41,0.77,10.07853403,7.375,8.42,8.405,55324135,446947400,17494.4395,24.519,#N/A N/A,#N/A N/A,7.1444,-41.745,-24.4029,-17.1407,-2.8287,0.505,#N/A N/A,1.4904,1.7357
11/10/22,7.46,0.34,4.775280899,7.64,0.66,9.455587393,7.43,7.97,7.635,58579775,447784300,15892.6894,22.274,#N/A N/A,#N/A N/A,6.4903,-41.745,-24.4029,-17.1407,-3.1138,0.4603,#N/A N/A,1.492,1.738
11/9/22,7.12,0.04,0.564971751,6.98,-0.23,-3.19001387,6.95,7.185,6.975,42517300,299285700,14519.3803,20.35,#N/A N/A,#N/A N/A,5.9296,-41.745,-24.4029,-17.1407,-3.4082,0.4104,#N/A N/A,1.4933,1.74
11/8/22,7.08,-0.7,-8.997429306,7.21,0.19,2.706552707,6.91,7.42,7.205,56353934,405092100,14997.8126,21.02,#N/A N/A,#N/A N/A,6.125,-41.745,-24.4029,-17.1407,-3.2995,0.7289,#N/A N/A,1.4943,1.7415
11/7/22,7.78,-0.41,-5.006105006,7.02,-0.91,-11.47540984,6.89,7.85,7.015,99332839,710313200,14602.586,20.466,#N/A N/A,0.083,5.9636,-41.745,-24.4029,-17.1407,-3.3888,0.6931,#N/A N/A,1.4934,1.7401
11/4/22,8.19,0.12,1.486988848,7.93,-0.15,-1.856435644,7.65,8.2,7.935,64338926,507371200,16368.8062,22.151,#N/A N/A,#N/A N/A,6.7366,-41.745,-24.4029,-17.1407,-2.9999,0.7664,#N/A N/A,1.5226,1.7839
11/3/22,8.07,-0.63,-7.24137931,8.08,-0.14,-1.703163017,7.87,8.3,8.075,36419546,295018700,16678.4305,22.57,#N/A N/A,#N/A N/A,6.864,-41.745,-24.4029,-17.1407,-2.9442,0.7458,#N/A N/A,1.5242,1.7864
11/2/22,8.7,-0.29,-3.225806452,8.22,-0.43,-4.971098266,8.2,8.76,8.215,36042604,305735200,16967.4132,22.961,#N/A N/A,#N/A N/A,6.983,-41.745,-24.4029,-17.1407,-2.8941,0.7031,#N/A N/A,1.5185,1.7777
11/1/22,8.99,0.4,4.656577416,8.65,-0.14,-1.592718999,8.56,9.06,8.655,29799983,260937200,17855.003,24.162,#N/A N/A,#N/A N/A,7.3483,-41.745,-24.4029,-17.1407,-2.7502,0.3201,#N/A N/A,1.5172,1.7758
10/31/22,8.59,0.04,0.467836257,8.79,0.15,1.736111111,8.43,8.83,8.8,31376113,272904200,18143.9857,24.553,#N/A N/A,#N/A N/A,7.4672,-41.745,-24.4029,-17.1407,-2.7064,0.6631,4.028,1.5168,1.7752
10/28/22,8.55,-0.13,-1.497695853,8.64,0.04,0.465116279,8.365,8.66,8.635,20697363,177179800,17834.3614,24.134,#N/A N/A,#N/A N/A,7.3398,-41.745,-24.4029,-17.1407,-2.7534,0.6448,#N/A N/A,1.5222,1.7833
10/27/22,8.68,0.2,2.358490566,8.6,0.03,0.350058343,8.46,8.78,8.605,28940839,249774000,17751.7949,24.022,#N/A N/A,#N/A N/A,7.3058,-41.745,-24.4029,-17.1407,-2.7662,0.3713,#N/A N/A,1.513,1.7696
10/26/22,8.48,0.12,1.435406699,8.57,-0.09,-1.03926097,8.39,9.05,8.575,33606930,294399400,17689.87,23.939,#N/A N/A,#N/A N/A,7.2803,-41.745,-24.4029,-17.1407,-2.7759,0.3659,#N/A N/A,1.5106,1.7659
10/25/22,8.36,0.06,0.722891566,8.66,0.39,4.715840387,8.36,8.66,8.655,31001500,265029400,17875.6446,24.19,#N/A N/A,#N/A N/A,7.3568,-41.745,-24.4029,-17.1407,-2.747,0.3285,#N/A N/A,1.5107,1.7661
10/24/22,8.3,0.37,4.665825977,8.27,-0.02,-0.241254524,8.01,8.3,8.275,28062245,229448400,17070.6214,23.101,#N/A N/A,#N/A N/A,7.0255,-41.745,-24.4029,-17.1407,-2.8766,0.7156,#N/A N/A,1.508,1.762
10/21/22,7.93,0.2,2.587322122,8.29,0.25,3.109452736,7.81,8.32,8.295,30705741,249348400,17111.9046,23.156,#N/A N/A,#N/A N/A,7.0424,-41.745,-24.4029,-17.1407,-2.8696,0.4943,#N/A N/A,1.4974,1.7461
10/20/22,7.73,-0.33,-4.094292804,8.04,0.13,1.643489254,7.73,8.26,8.045,26689513,215629400,16595.864,22.458,#N/A N/A,#N/A N/A,6.8301,-41.745,-24.4029,-17.1407,-2.9589,0.5329,#N/A N/A,1.4999,1.7499
10/19/22,8.06,-0.09,-1.104294479,7.91,-0.25,-3.06372549,7.845,8.125,7.905,26593980,211401500,16327.523,22.095,#N/A N/A,#N/A N/A,6.7196,-41.745,-24.4029,-17.1407,-3.0075,0.6383,#N/A N/A,1.5005,1.7508
10/18/22,8.15,0.44,5.706874189,8.16,0.22,2.770780856,8.04,8.33,8.165,37120360,304080800,16843.5635,22.793,#N/A N/A,#N/A N/A,6.932,-41.745,-24.4029,-17.1407,-2.9154,0.4125,#N/A N/A,1.4992,1.7488
10/17/22,7.71,-0.52,-6.318347509,7.94,0.41,5.444887118,7.69,8.06,7.945,31751687,252065100,16389.4478,22.179,#N/A N/A,#N/A N/A,6.7451,-41.745,-24.4029,-17.1407,-2.9961,0.526,#N/A N/A,1.4984,1.7477
10/14/22,8.23,0.49,6.330749354,7.53,-0.55,-6.806930693,7.53,8.31,7.535,37484777,289942300,15543.1413,21.034,#N/A N/A,#N/A N/A,6.3968,-41.745,-24.4029,-17.1407,-3.1593,0.5077,3.533,1.4933,1.7399
10/13/22,7.74,-0.32,-3.970223325,8.08,0.01,0.123915737,7.565,8.2,8.085,36040853,286106700,16678.4305,22.57,#N/A N/A,#N/A N/A,6.864,-41.745,-24.4029,-17.1407,-2.9442,0.6575,#N/A N/A,1.4871,1.7307
10/12/22,8.06,0.07,0.876095119,8.07,0.03,0.373134328,7.82,8.1,8.075,30201563,241573400,16657.7889,22.542,#N/A N/A,#N/A N/A,6.8556,-41.745,-24.4029,-17.1407,-2.9479,0.8844,#N/A N/A,1.5004,1.7506
10/11/22,7.99,-0.18,-2.203182375,8.04,-0.02,-0.248138958,7.7,8.295,8.045,40775759,327739800,16595.864,22.458,#N/A N/A,#N/A N/A,6.8301,-41.745,-24.4029,-17.1407,-2.9589,0.4886,#N/A N/A,1.5007,1.751
10/10/22,8.17,-0.09,-1.089588378,8.06,-0.09,-1.104294479,7.88,8.18,8.065,26923337,215344400,16637.1473,22.514,#N/A N/A,#N/A N/A,6.8471,-41.745,-24.4029,-17.1407,-2.9515,0.5494,#N/A N/A,1.5012,1.7518
10/7/22,8.26,-0.14,-1.666666667,8.15,-0.32,-3.778040142,8.11,8.28,8.155,29550481,241972900,16822.9219,22.765,#N/A N/A,#N/A N/A,6.9235,-41.745,-24.4029,-17.1407,-2.9189,0.5122,#N/A N/A,1.4928,1.7393
10/6/22,8.4,0.14,1.694915254,8.47,0.05,0.593824228,8.315,8.6,8.475,27653442,233421900,17483.4538,23.659,#N/A N/A,#N/A N/A,7.1954,-41.745,-24.4029,-17.1407,-2.8087,0.3887,#N/A N/A,1.4923,1.7385
10/5/22,8.26,-0.22,-2.594339623,8.42,-0.04,-0.472813239,8.075,8.485,8.415,37790218,314398600,17380.2457,23.52,#N/A N/A,#N/A N/A,7.1529,-41.745,-24.4029,-17.1407,-2.8253,0.6295,#N/A N/A,1.4779,1.7168
10/4/22,8.48,0.335,4.112952732,8.46,0.22,2.669902913,8.34,8.61,8.455,36313344,308071100,17462.8122,23.631,#N/A N/A,#N/A N/A,7.1869,-41.745,-24.4029,-17.1407,-2.812,0.4151,#N/A N/A,1.4778,1.7167
10/3/22,8.145,0.135,1.685393258,8.24,0.11,1.35301353,7.97,8.3,8.235,35523982,289594400,17008.6965,23.017,#N/A N/A,#N/A N/A,7,-41.745,-24.4029,-17.1407,-2.8871,0.3851,#N/A N/A,1.4858,1.7287
9/30/22,8.01,-0.04,-0.49689441,8.13,0.05,0.618811881,7.9709,8.5,8.135,47454794,393513700,16781.6386,22.709,#N/A N/A,#N/A N/A,6.9065,-41.745,-24.4029,-17.1407,-2.9261,0.4877,3.063,1.5092,1.7638
9/29/22,8.05,0.42,5.504587156,8.08,0.14,1.763224181,7.78,8.33,8.085,57908658,466539300,16678.4305,22.57,#N/A N/A,#N/A N/A,6.9745,-41.745,-24.4029,-16.956,-2.964,0.4419,#N/A N/A,1.5141,1.7711
9/28/22,7.63,-0.06,-0.78023407,7.94,0.31,4.062909567,7.62,8,7.935,31955946,251827500,16389.4478,22.179,#N/A N/A,#N/A N/A,6.8537,-41.745,-24.4029,-16.956,-3.0163,0.429,#N/A N/A,1.5257,1.7886
9/27/22,7.69,0.34,4.62585034,7.63,0.1,1.328021248,7.46,7.835,7.635,31794676,242750200,15749.5575,21.313,#N/A N/A,#N/A N/A,6.5861,-41.745,-24.4029,-16.956,-3.1388,0.3683,#N/A N/A,1.5248,1.7873
9/26/22,7.35,0.15,2.083333333,7.53,0.13,1.756756757,7.35,7.83,7.535,45429792,344513300,15543.1413,21.034,#N/A N/A,#N/A N/A,6.4998,-41.745,-24.4029,-16.956,-3.1805,0.272,#N/A N/A,1.5252,1.7879
9/23/22,7.2,-0.54,-6.976744186,7.4,0.03,0.407055631,7.13,7.42,7.395,34197320,248248600,15274.8002,20.67,#N/A N/A,#N/A N/A,6.3876,-41.745,-24.4029,-16.956,-3.2364,0.8228,#N/A N/A,1.529,1.7935
9/22/22,7.74,0.02,0.259067358,7.37,-0.32,-4.161248375,7.24,7.74,7.365,49138288,366797100,15212.8754,20.587,#N/A N/A,#N/A N/A,6.3617,-41.745,-24.4029,-16.956,-3.2496,0.4342,#N/A N/A,1.5351,1.8027
9/21/22,7.72,-0.06,-0.771208226,7.69,0.07,0.918635171,7.655,8.07,7.685,36814509,289652800,15873.4073,21.48,#N/A N/A,#N/A N/A,6.6379,-41.745,-24.4029,-16.956,-3.1144,0.3396,#N/A N/A,1.5327,1.7991
9/20/22,7.78,0.14,1.832460733,7.62,-0.24,-3.053435115,7.6,7.915,7.615,30349629,235504300,15728.9159,21.285,#N/A N/A,#N/A N/A,6.5775,-41.745,-24.4029,-16.956,-3.143,0.4951,#N/A N/A,1.5397,1.8096
9/19/22,7.64,-0.11,-1.419354839,7.86,0.08,1.028277635,7.58,7.86,7.855,29238773,225626400,16224.3149,21.955,#N/A N/A,#N/A N/A,6.7846,-41.745,-24.4029,-16.956,-3.047,0.4235,#N/A N/A,1.5384,1.8077
9/16/22,7.75,0.28,3.74832664,7.78,-0.23,-2.871410737,7.64,7.93,7.775,42155538,328191600,16059.1819,21.732,#N/A N/A,#N/A N/A,6.7156,-41.745,-24.4029,-16.956,-3.0783,0.8023,#N/A N/A,1.5386,1.808
9/15/22,7.47,0.02,0.268456376,8.01,0.38,4.98034076,7.45,8.1,8.005,51700626,409910900,16533.9392,22.374,#N/A N/A,#N/A N/A,6.9141,-41.745,-24.4029,-16.956,-2.9899,0.3604,3.926,1.5373,1.806
9/14/22,7.45,-0.18,-2.359108781,7.63,0.15,2.005347594,7.33,7.63,7.625,29422539,220574400,15749.5575,21.313,#N/A N/A,#N/A N/A,6.5861,-41.745,-24.4029,-16.956,-3.1388,0.7218,#N/A N/A,1.5458,1.8187
9/13/22,7.63,-0.23,-2.926208651,7.48,-0.53,-6.616729089,7.45,7.66,7.485,29770663,224794200,15439.9332,20.894,#N/A N/A,#N/A N/A,6.4566,-41.745,-24.4029,-16.956,-3.2018,0.8502,#N/A N/A,1.5453,1.818
9/12/22,7.86,0.18,2.34375,8.01,0.22,2.824133504,7.82,8.03,8.005,30544819,242682400,16533.9392,22.374,#N/A N/A,#N/A N/A,6.9141,-41.745,-24.4029,-16.956,-2.9899,0.3102,#N/A N/A,1.5509,1.8263
9/9/22,7.68,0.35,4.774897681,7.79,0.26,3.452855246,7.64,7.82,7.785,27860611,216012600,16079.8235,21.76,#N/A N/A,#N/A N/A,6.7242,-41.745,-24.4029,-16.956,-3.0744,0.2425,#N/A N/A,1.55,1.825
9/8/22,7.33,0.06,0.825309491,7.53,0.14,1.894451962,7.27,7.53,7.525,26303595,195667500,15543.1413,21.034,#N/A N/A,#N/A N/A,6.4998,-41.745,-24.4029,-16.956,-3.1805,0.3766,#N/A N/A,1.549,1.8235
9/7/22,7.27,-0.18,-2.416107383,7.39,0.11,1.510989011,7.18,7.43,7.385,30329957,221153900,15254.1586,20.642,#N/A N/A,#N/A N/A,6.379,-41.745,-24.4029,-16.956,-3.2408,0.2975,#N/A N/A,1.5486,1.8229
9/6/22,7.45,-0.22,-2.868318123,7.28,-0.12,-1.621621622,7.17,7.46,7.265,30429420,221798500,15027.1008,20.335,#N/A N/A,#N/A N/A,6.284,-41.745,-24.4029,-16.956,-3.2898,0.4682,#N/A N/A,1.5522,1.8283
9/2/22,7.67,0.06,0.788436268,7.4,-0.09,-1.201602136,7.35,7.67,7.405,25965044,194447200,15274.8002,20.67,#N/A N/A,#N/A N/A,6.3876,-41.745,-24.4029,-16.956,-3.2364,0.7703,#N/A N/A,1.5518,1.8277
9/1/22,7.61,-0.34,-4.27672956,7.49,-0.23,-2.979274611,7.22,7.62,7.495,39079702,288014500,15460.5748,20.922,#N/A N/A,#N/A N/A,6.4653,-41.745,-24.4029,-16.956,-3.1975,0.8167,#N/A N/A,1.5526,1.8289
8/31/22,7.95,0.02,0.25220681,7.72,-0.07,-0.898587933,7.7,8,7.725,28691526,223472700,15935.3321,21.564,#N/A N/A,#N/A N/A,6.6638,-41.745,-24.4029,-16.956,-3.1023,0.4145,4.182,1.5536,1.8304
8/30/22,7.93,0.11,1.406649616,7.79,-0.02,-0.256081946,7.68,7.975,7.795,27189202,211555200,16079.8235,21.76,#N/A N/A,#N/A N/A,6.7242,-41.745,-24.4029,-16.956,-3.0744,0.344,#N/A N/A,1.554,1.8311
8/29/22,7.82,-0.6,-7.125890736,7.81,-0.13,-1.637279597,7.76,7.9983,7.805,28566219,224252600,16121.1067,21.816,#N/A N/A,#N/A N/A,6.7415,-41.745,-24.4029,-16.956,-3.0665,0.4903,#N/A N/A,1.5561,1.8342
8/26/22,8.42,0.2,2.433090024,7.94,-0.48,-5.700712589,7.93,8.43,7.935,34150358,275552800,16389.4478,22.179,#N/A N/A,#N/A N/A,6.8537,-41.745,-24.4029,-16.956,-3.0163,0.5706,#N/A N/A,1.5558,1.8337
8/25/22,8.22,0.18,2.23880597,8.42,0.32,3.950617284,8.05,8.43,8.425,25635573,212187300,17380.2457,23.52,#N/A N/A,#N/A N/A,7.268,-41.745,-24.4029,-16.956,-2.8443,0.3451,#N/A N/A,1.5573,1.836
8/24/22,8.04,-0.06,-0.740740741,8.1,0.09,1.123595506,7.98,8.36,8.105,26576407,217772600,16719.7138,22.626,#N/A N/A,#N/A N/A,6.9918,-39.439,-23.8946,-16.956,-2.9567,0.7307,#N/A N/A,1.5554,1.8331
8/23/22,8.1,-0.22,-2.644230769,8.01,-0.06,-0.743494424,8,8.28,8.005,25658542,207756300,16533.9392,22.374,#N/A N/A,#N/A N/A,6.9141,-39.439,-23.8946,-16.956,-2.9899,0.5355,#N/A N/A,1.5552,1.8329
8/22/22,8.32,-0.68,-7.555555556,8.07,-0.44,-5.170387779,8.06,8.4,8.075,37824865,308461600,16657.7889,22.542,#N/A N/A,#N/A N/A,6.9659,-39.439,-23.8946,-16.956,-2.9677,0.5953,#N/A N/A,1.5551,1.8327
8/19/22,9,-0.42,-4.458598726,8.51,-0.64,-6.994535519,8.48,9.01,8.515,40560185,349384800,17566.0203,23.771,#N/A N/A,#N/A N/A,7.3457,-39.439,-23.8946,-16.956,-2.8143,1.0777,#N/A N/A,1.5519,1.8279
8/18/22,9.42,-0.14,-1.464435146,9.15,-0.28,-2.969247084,9.12,9.47,9.145,26365589,243144800,18887.0841,25.559,#N/A N/A,#N/A N/A,7.8982,-39.439,-23.8946,-16.956,-2.6174,0.3221,#N/A N/A,1.5448,1.8173
8/17/22,9.56,-0.29,-2.944162437,9.43,-0.31,-3.18275154,9.33,9.6188,9.415,33933634,320866200,19465.0495,26.341,#N/A N/A,#N/A N/A,8.1399,-39.439,-23.8946,-16.956,-2.5397,0.6256,#N/A N/A,1.5455,1.8182
8/16/22,9.85,0.03,0.305498982,9.74,-0.17,-1.715438951,9.36,9.88,9.735,40681240,391699200,20104.9398,27.207,#N/A N/A,#N/A N/A,8.4074,-39.439,-23.8946,-16.956,-2.4589,0.4122,#N/A N/A,1.5438,1.8157
8/15/22,9.82,0.27,2.827225131,9.91,0,0,9.76,10.1,9.905,33263354,329815600,20455.8474,27.682,#N/A N/A,#N/A N/A,8.5542,-39.439,-23.8946,-16.956,-2.4167,0.6295,2.429,1.5441,1.8161
8/12/22,9.55,-0.21,-2.151639344,9.91,0.49,5.201698514,9.42,9.97,9.905,30638186,300233000,20455.8474,27.682,#N/A N/A,#N/A N/A,8.5542,-39.439,-23.8946,-16.956,-2.4167,0.5949,#N/A N/A,1.5444,1.8166
8/11/22,9.76,0.25,2.628811777,9.42,-0.17,-1.772679875,9.4,10.05,9.415,44790863,434300400,19444.4079,26.313,#N/A N/A,#N/A N/A,8.1312,-39.439,-23.8946,-16.956,-2.5424,0.6065,#N/A N/A,1.5407,1.811
8/10/22,9.51,-0.03,-0.314465409,9.59,0.34,3.675675676,9.32,9.66,9.595,46054905,438552000,19795.3155,26.788,#N/A N/A,#N/A N/A,8.278,-39.439,-23.8946,-16.956,-2.4973,0.4625,#N/A N/A,1.5404,1.8106
8/9/22,9.54,-0.23,-2.354145343,9.25,-0.57,-5.804480652,9.01,9.57,9.245,58788927,542999600,19093.5003,25.838,#N/A N/A,#N/A N/A,7.9845,-39.439,-23.8946,-16.956,-2.5891,0.691,#N/A N/A,1.541,1.8116
8/8/22,9.77,-1.24,-11.26248865,9.82,-1.63,-14.23580786,9.71,10.4,9.815,125272644,1250795000,20265.5648,27.43,#N/A N/A,0.088,8.4765,-39.439,-23.8946,-16.956,-2.4388,0.4048,#N/A N/A,1.5383,1.8074
8/5/22,11.01,-0.18,-1.608579088,11.45,0.13,1.148409894,10.85,11.62,11.445,50264847,570127300,23433.5065,,#N/A N/A,#N/A N/A,9.8835,-39.439,-23.8946,-16.956,-2.0917,0.3428,#N/A N/A,1.5354,1.8032
8/4/22,11.19,0.11,0.992779783,11.32,0.12,1.071428571,11.03,11.41,11.315,32093381,360287900,23167.4493,,#N/A N/A,#N/A N/A,9.7713,-39.439,-23.8946,-16.956,-2.1157,0.7057,#N/A N/A,1.5358,1.8037
8/3/22,11.08,0.76,7.364341085,11.2,0.28,2.564102564,11.04,11.34,11.185,35796465,400858800,22921.8579,,#N/A N/A,#N/A N/A,9.6677,-39.439,-23.8946,-16.956,-2.1383,0.4881,#N/A N/A,1.5359,1.8039
8/2/22,10.32,0.07,0.682926829,10.92,0.45,4.297994269,10.26,11.23,10.925,40958813,448381500,22348.8115,,#N/A N/A,#N/A N/A,9.426,-39.439,-23.8946,-16.956,-2.1932,0.5093,#N/A N/A,1.5366,1.8049
8/1/22,10.25,0.24,2.397602398,10.47,0.12,1.15942029,10.1216,10.7,10.465,31694733,332120700,21427.844,,#N/A N/A,#N/A N/A,9.0376,-39.439,-23.8946,-16.956,-2.2874,0.4073,#N/A N/A,1.541,1.8115
7/29/22,10.01,-0.02,-0.199401795,10.35,0.22,2.171767029,9.92,10.35,10.345,31106607,315608600,21182.2526,,#N/A N/A,#N/A N/A,8.934,-39.439,-23.8946,-16.956,-2.314,0.4035,3.501,1.5416,1.8124
7/28/22,10.03,0.36,3.722854188,10.13,0.11,1.097804391,9.74,10.2,10.125,27172854,272141100,20732.0019,,#N/A N/A,#N/A N/A,8.7441,-39.439,-23.8946,-16.956,-2.3642,0.5212,#N/A N/A,1.5424,1.8136
7/27/22,9.67,0.01,0.103519669,10.02,0.62,6.595744681,9.5,10.03,10.015,29810929,291372400,20506.8765,,#N/A N/A,#N/A N/A,8.6491,-39.439,-23.8946,-16.956,-2.3902,0.9308,#N/A N/A,1.544,1.816
7/26/22,9.66,-0.17,-1.729399797,9.4,-0.28,-2.892561983,9.38,9.66,9.395,21997819,208087400,19237.9879,,#N/A N/A,#N/A N/A,8.114,-39.439,-23.8946,-16.956,-2.5478,1.3944,#N/A N/A,1.5388,1.8083
7/25/22,9.83,-0.52,-5.024154589,9.68,-0.16,-1.62601626,9.52,9.85,9.685,21484978,207513100,19811.0344,,#N/A N/A,#N/A N/A,8.3556,-39.439,-23.8946,-16.956,-2.4741,1.1384,#N/A N/A,1.5376,1.8064
7/22/22,10.35,-0.02,-0.192864031,9.84,-0.65,-6.196377502,9.73,10.57,9.835,38915495,388164300,20138.4895,,#N/A N/A,#N/A N/A,8.4938,-39.439,-23.8946,-16.956,-2.4339,0.6068,#N/A N/A,1.5378,1.8067
7/21/22,10.37,0.93,9.851694915,10.49,0.38,3.758654797,10.22,10.76,10.485,51691188,540772700,21468.7759,,#N/A N/A,#N/A N/A,9.0548,-39.439,-23.8946,-16.956,-2.2831,0.3437,#N/A N/A,1.5325,1.7987
7/20/22,9.44,0.29,3.169398907,10.11,0.77,8.244111349,9.44,10.2,10.115,40845162,408241500,20691.07,,#N/A N/A,#N/A N/A,8.7268,-39.439,-23.8946,-16.956,-2.3689,0.3984,#N/A N/A,1.5304,1.7957
7/19/22,9.15,-0.1,-1.081081081,9.34,0.31,3.433001107,8.89,9.37,9.345,29033769,266222600,19115.1922,,#N/A N/A,#N/A N/A,8.0622,-39.439,-23.8946,-16.956,-2.5642,0.3735,#N/A N/A,1.5259,1.7889
7/18/22,9.25,0.24,2.663706992,9.03,-0.01,-0.110619469,9.005,9.45,9.025,32428356,299121300,18480.748,,#N/A N/A,#N/A N/A,7.7946,-39.439,-23.8946,-16.956,-2.6522,0.3456,#N/A N/A,1.5311,1.7967
7/15/22,9.01,-0.22,-2.383531961,9.04,0.14,1.573033708,8.65,9.12,9.035,34918133,310121800,18501.2139,,#N/A N/A,#N/A N/A,7.8032,-39.439,-23.8946,-16.956,-2.6493,0.4894,2.805,1.5325,1.7987
